title,alt_title,type,description,genre,author,artist,rate,image,released
Sex Fantasy,セックス・ファンタジー,Manga,Benua megaleisia tanah di mana negaranegara bersaing untuk hegemonia Di sana bukan prajurit kuat atau penyihir veteran yang memerintah di medan perang tetapi gadis Maihime cantik mengenakan pakaian yang memiliki kekuatan dewa iblis Di tengahtengah peperang ada seorang pria muda yang mencintai wanita dan menjelajahi benua untuk mengirimkan cinta  seks ke dunia namanya Sid pertemuan antara Sid yang memiliki kemampuan untuk merayu lawan jenis dan memanipulasi mereka sesuka hati dan Maihime tertentu menyebabkan lebih banyak keributan di megaleisia,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Mature, Seinen",Yu Kagami,Shiokonbu,6.5,https://westmanga.fun/wp-content/uploads/2021/08/po0p--204x300.jpg,-
Sexloid ni AI wo Komete With AI in sexualoid,セクサロイドにAIをこめて,Manga,Sebuah dunia di mana robot dan manusia hidup berdampingan di masa depan Di sudut Sektor pembuatan robot ada Bagian Pengembangan Sexloid Tsugumi seorang anak perusahaan yang termasuk dalam bagian pengembang dan petugas Ako sexloid yang mencoba untuk mempertahankan perusahaan dari ambang kehancuran Memutuskan untuk menciptakan robot sks terbarik sepanjang masa Dengan begitu dimulailah sebuah komedi erotis masa depan tentang pengembangan robot dewasa,"Comedy, Ecchi, Mature, Romance",Kazuyuki Yoshisha,Kazuyuki Yoshisha,7.0,https://westmanga.fun/wp-content/uploads/2022/04/dsa3424dfs-768x1090-1-211x300.jpg,2022
Shachiku Desu Ga Shuzoku Shinka Shite Saikyou E To Itarimasu,"社畜ですが、種族進化して最強へと至ります , Although It Is a Company Slave, I Reach the Strongest by Race Evolution, 社畜ですが、種族進化して最強へと至ります",Manga,Akankah seorang budak perusahaan menyelamatkan dunia Akito Fujimura adalah budak perusahaan saat dia kembali ke rumahnya dengan kelelahan karena tidak tidur selama berharihari dia menemukan sesuatu yang tampak seperti sumur aneh di halamannya Mencurigai bahwa itu adalah proyek prank untuk acara TV dia masuk ke dalam dan bertemu dengan seorang goblin Tetap saja saat dia mencoba melawannya tanpa terpengaruh dia mengalahkanku dengan normal  Dunia berubah setelah hari itu Monster muncul dari dungeon yang tibatiba tercipta dan mulai berkeliaran di kota mengubah dunia menjadi sesuatu seperti game Dalam situasi seperti itu  Akito berkembang melalui evolusi rasnya hanya dengan berlatih di dungeon miliknya sendiri dan menaiki tangga untuk menjadi yang terkuatIni adalah kisah kepahlawanan terburuk dan terburuk yang diceritakan oleh orangorang berbahaya yang memutuskan untuk mengubah dunia Sebuah kisah tentang bagaimana sebuah perlombaan berevolusi dari budak perusahaan menjadi yang terkuat Saatnya untuk memulai,"Fantasy, Mature, Romance, Seinen",力水,MOCHINISHI Umashi,7.0,https://westmanga.fun/wp-content/uploads/2024/01/Shachiku-Desu-Ga-Shuzoku-Shinka-Shite-Saikyou-E-To-Itarimasu-210x300.jpg,-
Shachiku OL to Akuma Shota,"The Corporate Slave OL and the Demon Shota, 社畜OLと悪魔ショタ, 社畜OL与恶魔正太",Manga,Manga comedy onee x shota yg sangat wholesome oleh Shirano Akihiro,"Comedy, Supernatural",Shirano Akihiro,-,7.0,https://westmanga.fun/wp-content/uploads/2022/04/Shachiku-OL-to-Akuma-Shota-211x300.jpg,-
Shachiku Succubus no Hanashi,"Tales of the Corporate Slave Succubus, 社畜サキュバスの話",Manga,Ketika itu Succubus sedang dalam masa krisis keturunan Demi mempertahankan keturunan para Succubus mesti sebanyak mungkin mengambil energi kehidupan dari para manusia Tapi Sayang ada Succubus yang lemot dalam pekerjaannya dan bukannya nyedot malah maen game bareng ama mangsanya,"Comedy, Demons, Ecchi, Monsters, Office Workers, Romance, Shounen, Slice of Life, Supernatural",Gentsuki,Gentsuki,8.37,https://westmanga.fun/wp-content/uploads/2021/02/Shachiku-Succubus-no-Hanashi-211x300.jpg,-
Shachiku to Gal ga Irekawarimashite,"Corporate Slave and Gal Switch Places, 社畜とギャルが入れ替わりまして",Manga,Tak punya hobi tak punya hari libur gak punya pacar Enomoto hanya hidup untuk bekerja Meskipun menikmati masa SMA Rico menganggapnya agak membosankan Tibatiba dua orang ini bertukar tubuh Terlempar ke kehidupan yang berlawanan benar benar gawat Bagaimanapun mengobrol dengan perempuan di pemandian dan memakai kekuatan gal untuk melawan bos yang semenamena,"Comedy, Drama, Genderswap, Gyaru, Romance, School life, Shounen",Taki Rei,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610793302-1019-Shachiku-to-Gal-ga-Irekawarimashite-211x300.jpg,-
Shachiku to shoujo no 1800nichi,"社畜と少女の1800日, 1800 Days Living Together by",Manga,Budak perusahaan tinggal dengan seorang gadis remaja  Pria tua lajang x gadis remaja siswi SMP di bawah satu atap Masahiko Azumane adalah seorang pria yang bekerja sepanjang malam bahkan di hari libur dan hampir tidak pernah istirahat dari pekerjaan itu normal baginya untuk kembali ke rumah di pagi hari Suatu hari seorang gadis bernama Yuri datang mengunjunginya mengatakan bahwa dia adalah putri dari mantan teman sekelas SMA Keduanya mulai hidup bersama di bawah janji sampai ibunya datang untuk menjemputnya kembali,"Seinen, Slice of Life","Itaba, Hiroshi",-,7.5,https://westmanga.fun/wp-content/uploads/2022/03/Shachiku-to-shoujo-no-1800-nichi-205x300.jpg,-
Shachikusan wa Youjo Yuurei ni Iyasaretai,"Ms. Corporate Slave Wants to be Healed by a Loli Spirit, 社畜さんは幼女幽霊に癒されたい",Manga,Larut malam roh lolipop membuat seorang gadis pergi dari tempat kerja,"Comedy, Slice of Life, Supernatural",Imari,-,7.0,https://westmanga.fun/wp-content/uploads/2021/12/Shachiku-san-wa-Youjo-Yuurei-ni-Iyasaretai.jpg,-
Shachiku Dungeon Darake no Sekai de Koyuu Skill Gouyoku wo Te ni Irete Saikyou no Balance Breaker ni Naru,社畜、ダンジョンだらけの世界で固有スキル『強欲』を手に入れて最強のバランスブレーカーになる　～会社をやめてのんびり暮らします～,Manga,"Seorang budak korporat yang memasuki dungeon untuk pertama kalinya  demi 500 kali lipat pendapatan tahunan dalam semalam 
Memulai petualangan panjang demi memperbaiki kehidupan
Jepang modern di mana dungeon yang tak terhitung jumlahnya telah muncul
Banyak orang mencoba memasuki penjara bawah tanah di Shibuya dengan perasaan tidak karuan
Berkat monster langka yang tidak sengaja saya kalahkan saya mendapat keterampilan cheat keserakahan Greed
Seorang gadis SMA super kaya yang sudah mulai melihat kemampuan itu ditawari menjadi penjelajah eksklusif dengan biaya kontrak 60 juta yen 
Kehidupan kelompok pemenang yang luar biasa di mana semuanya adalah urutan besarnya  Pembukaan  ","Action, Comedy, Fantasy",AINO Jin,Takuhei,7.0,https://westmanga.fun/wp-content/uploads/2022/06/Shachiku-Dungeon-Darake-no-Sekai-de-Koyuu-Skill-216x300.jpg,-
Shadowless Night,"Night Without Shadows, 그림자 없는 밤",Manhwa,Ketika kau memasuki hutan yang dalam Kau akan dimangsa oleh bayangan Bayangan di hutan bergerak ketika tidak ada yang melihat Di dalam hutan yang dalam ada bayangan yang bisa meniru manusia Bayangan itu juga bisa berbicara Rosalin dari Ordo White Night Chivalric hilang setelah terkena serangan dari musuh yang tak terduga selama kompetisi berburu Mereka menemukannya tidak sadarkan diri dan terluka parah di bawah tebing tetapi ketika dia bangun beberapa hari kemudian dia menjadi tidak mampu berbicara bahkan sedikitpun karena amensia akut Dia berkeliaran di sekitar rumah bertelanjang kaki dengan piyama dan berbicara tidak jelas  Dia bahkan makan makanan dari lantai Dia aneh tidak peduli bagaimana kau melihatnya Apakah dia benarbenar Rosalin,"Drama, Fantasy, Josei, Romance","Kim Miyu, Somco, Teava",-,7.0,https://westmanga.fun/wp-content/uploads/2022/08/Shadowless-Night-197x300.jpg,-
Shadows House,"Shadow House, Дом теней, خانه ی سایه ها, シャドーハウス, 影宅, 섀도 하우스, 섀도 하우스 [스크롤], 섀도하우스",Manga,"Bangsawan bayangan tak berwajah yang tinggal di sebuah rumah besar dihadiri oleh boneka hidup yang menghabiskan sebagian besar waktu mereka membersihkan jelaga yang dipancarkan oleh tuan misterius mereka tanpa henti
Ikuti kisah Emilyko boneka hidup yang muda dan ceria saat dia mempelajari tugasnya sebagai pelayan Kate Shadowsama Bahaya dan rahasia gelap apa yang akan dia dan Kate hadapi karena mereka menjadi lebih terlibat dalam cara kerja masyarakat bayangbayang","Drama, Fantasy, Horror, Mystery, Seinen, Slice of Life, Supernatural",Somato / Soumatou,Somato / Soumatou,8.8,https://westmanga.fun/wp-content/uploads/2021/03/シャドーハウス-211x300.jpg,2018
Shaman,샤먼,Manhwa,Dunia di mana Hexes ada Ini adalah kisah tentang seorang Dukun muda dan temantemannya menyelamatkan dunia dari Kutukan,"Action, Adventure, Fantasy",Hong Won-Pyo,-,7.8,https://westmanga.fun/wp-content/uploads/2021/09/shaman.jpg,-
ShangriLa Frontier Kusoge Hunter Kamige ni Idoman to su,"Shanfro, Shanfuro, Shangri-La Frontier ~ Crappy Game Hunter Challenges God-Tier Game, Shangri-La Frontier ~Kusoge Hunter, Kamige ni Idoman to su~, Shangrila Frontier, Рубеж Шангри-Ла: любитель игрошлака бросает вызов топ игре, シャングリラ・フロンティア〜クソゲーハンター、神ゲーに挑まんとす〜, シャンフロ, 샹그릴라 프론티어",Manga,"Adaptasi komik dari novel super populer dari syosetu ni narou
Hizutome Rakurou menyukai game yang menyebalkan Tantangan berikutnya adalah Shangrila Frontier game tingkat dewa dengan total playerbase 30000000 Mengumpulkan rekanrekan sampah di dunia yang luas dan bertemu dengan musuh lama di sepanjang jalan dia akan mengubah nasib setiap pemain","Action, Adventure, Fantasy, Sci fi, Shounen",KATA Rina,FUJI Ryosuke,7.7,https://westmanga.fun/wp-content/uploads/2021/12/Shangri-La-Frontier-209x300.jpg,2020
Sharehouse Nile,シェアハウス・ナイル,Manga,"Ini adalah Sharehouse Nile  nama tempat tinggal di mana tokohtokoh sejarah terkemuka yang karena alasan tertentu telah bereinkarnasi ke era modern berkumpul Saat tinggal di sini Marie Antoinette ratu terkenal Prancis telah menunggu dengan tidak sabar Pangeran Tampan untuk datang menunggang kuda putih dan membawanya pergi Jadi ketika seorang pria tampan baru datang dia merasa itu adalah takdir yang menyatukan mereka Tapi dia terkejut ketika dia tahu siapa dia sebenarnya
Share House Nile","Comedy, Drama, Historical, Reincarnation, Romance, Slice of Life",Nakamichi Hiroo,Megumi Dorokawa,7.0,https://westmanga.fun/wp-content/uploads/2022/06/f4af1e85-41ec-45bf-a650-71555bf8428e.jpg.256-209x300.jpg,2022
Shark Wyvern,"Shark Wyvern, Shark: Wyvern, 샤크 와이번",Manhwa,Shark Wyvern  Jangan membual tentang uangmu di Yeosu penampilanmu di Suncheon atau tinjumu di Boseong Ada pepatah lama seperti ini tapi ada seorang pria bernama Hyun Wooyong yang benarbenar menentang peringatan untuk membual tentang tinju di Boseong Dia adalah seorang siswa sekolah menengah berusia 18 tahun Hyun Wooyong yang tidak hanya memukuli anak nakal di sekolah tetapi juga para gangster yang mendukung mereka akhirnya ditangkap karena menyebabkan luka serius Dia menjalani hukuman dua tahun di Pusat Penahanan Remaja Cahaya Sejati yang terkenal kejam dan dibebaskan Setelah itu dia menuju ke Seoul Pada usia 21 tahun Wooyong kembali ke sekolah menengah sebagai siswa tahun kedua dengan satu tujuan lulus sekolah menengah dengan selamat dan menerima ijazahnya Namun bertentangan dengan ekspektasi bahwa itu akan menjadi sekolah menengah seni liberal biasa Sekolah Menengah Hanyang adalah tempat yang dipenuhi dengan segala macam kekerasan sekolah dan praktik tidak adil Awalnya Wooyong mencoba hidup tenang dan menanggung segalanya berjanji pada dirinya sendiri untuk tetap tenang Namun tindakan para pengganggu yang kejam mendorongnya untuk berubah pikiran Ini adalah proyek pertama dari perluasan alam semesta Hiu Ini adalah ras Hyun Wooyong yang tak kenal takut pria terkuat di Seoul dan temantemannya,"Action, Drama, Historical, School life, Shounen",KONAM,-,7.0,https://westmanga.fun/wp-content/uploads/2023/08/Shark-Wyvern-210x300.jpeg,-
She Hates Me,그녀는 나를 싫어해,Manhwa,A subtle yet sweet fourchannel comic of a blunt passive man and a cynical persistent woman,"4-Koma, Comedy, Romance, Slice of Life, Webtoons","Amadoji, Sasak",-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610738937-2775-2019-02-10_205142.jpg,-
Shes Not My Girlfriend Were Just Childhood Friends,"彼女じゃなくて幼馴染, Kanojo janakute osananajimi",Manga,,"Comedy, Romance, Slice of Life",NAKAYAMA Miyuki,NAKAYAMA Miyuki,8.25,https://westmanga.fun/wp-content/uploads/2021/08/Shes-Not-My-Girlfriend-Were-Just-Childhood-Friends.jpg,-
Shen Haos Heavenly Fall System,"Shen Hao's Heavenly Fall System, 神豪之天降系统",Manhua,Tiga tahun dalam karirnya Xiao Ge mengalami banyak penghinaan Tetapi kebaikan dan ketulusan hati istri membuatnya pantang menyerah Akhirnya begitu dia membangunkan sistem Shen hao dia mulai hidup dengan lebih baik,"Fantasy, Manhua, Romance",Big-way street animation,-,6.9,https://westmanga.fun/wp-content/uploads/2021/01/1610743146-2919-shen-hao.jpg,-
Shen Wei Ren Lei De Wo Que Cheng Wei Guai Yi Zhi Zhu,"I'm a Human, but, I Became the King of Monsters, Shēn Wéi Rén Lèi De Wǒ Què Chéng Wéi Guài Yì Zhī Zhǔ, 身为人类的我却成为怪异之主",Manhua,Tokoh protagonis Chang Zaikun telah dapat melihat makhluk aneh yang menakutkan dalam hidupnya sejak dia masih kecil tetapi dia tidak pernah takut tetapi sangat tertarik oleh monstermonster itu dan jatuh cinta pada mereka dari lubuk hatinya Suatu hari di sekolah menengah dia secara tidak sengaja bertemu dengan administrator monster dan menerima undangan untuk mengelola penjara yang dihuni oleh banyak monster dan untuk menemukan monster yang hilang di dunia,"Action, Drama, Fantasy, Shounen",雨田心于,-,7.0,https://westmanga.fun/wp-content/uploads/2022/06/Shen-Wei-Ren-Lei-De-Wo-Que-Cheng-Wei-Guai-Yi-Zhi-Zhu.jpg,-
Shen Yin Wang Zuo,"Sealed Divine Throne, Throne",Manhua,Di zaman iblis sedang berjaya dan umat manusia hampir punah 6 kuil didirikan untuk mempertahankan umat manusia terakhir  Seorang bocah bergabung dengan salah satu kuil sebagai seorang ksatria untuk menyelamatkan ibunya Dalam perjalanannya yang menantang dan penuh dengan keajaiban di dunia yang penuh dengan kuil dan iblis dapatkah ia menjadi ksatria terkuat dan naik tahta,"Action, Adventure, Drama, Fantasy, Romance, Shounen, Supernatural",Tang Jia San Shao,-,7.2,https://westmanga.fun/wp-content/uploads/2021/01/1610723469-7382-shen-yin-201x300.jpg,-
Shi ni Modori Subete wo Sukuu Tame ni Saikyou He to Itaru,"After Being Reborn, I Became the Strongest to Save Everyone, 死に戻り、全てを救うために最強へと至る",Manga,Eric si mc kita yang hidupnya selalu menderita karena orang yang dicintai nya selalu mati didepan matanya bereinkarnasi ke masa lalu dan mencoba merubah penyesalannya,"Action, Adventure, Demons, Drama, Fantasy, Monsters, Reincarnation, Romance, Shounen","Shiryu, Oota Yokan",-,8.0,https://westmanga.fun/wp-content/uploads/2021/01/1610742173-3245-After-Being-Reborn-I-Became-the-Strongest-to-Save-Everyone-212x300.jpg,-
Shiawase Kanako no Koroshiya Seikatsu,"Happy Kanako’s Killer Life, Kanako's Life as an Assassin, 幸せカナコの殺し屋生活, 행복한 카나코의 암살자 생활",Manga,Karena perlakuan buruk yang dia terima Nishino Kanako berhenti dari pekerjaannya tetapi ketika dia menemukan yang baru Kanako tidak tahu bahwa dia akan bekerja di Agensi Assassin 4 bab pertama diterjemahkan oleh mangaka sendiri di Twitternya ,"Comedy, Shounen, Slice of Life",WAKABAYASHI Toshiya,WAKABAYASHI Toshiya,6.2,https://westmanga.fun/wp-content/uploads/2022/03/c1232035-d007-4c9d-bc8e-89b5b82f74f0.jpg.256-211x300.jpg,2018
ShibaTsuki Bukken,"Shiba Inu Rooms, シバつき物件",Manga,The highly popular oneshot is finally back A newly built 1LDK apartment with rent of 4800 yen The reason is the earthbound spirit of a Shiba Inu A heartwarming comedy about a cool and sightly awkward high school girl Kori and a quirky Shiba Inu spirit Muchan begins,"Comedy, Shounen, Slice of Life, Supernatural",OOMORI Esu,-,7.2,https://westmanga.fun/wp-content/uploads/2024/07/Shiba-Tsuki-Bukken.jpg,-
SHIBATARIAN,シバタリアン,Manga,"Aku menemukan shibata yang terkubur dibawah pohon sakura saat musim semi tahun ketiga SMP Dengan cepat kami menjadi teman setelah menonton film Kami bahkan berencana membuat film bersama untuk festival sekolah
Akan tetapi tidak ada seorang pun disekolah yang mengenalnya Lalu seluruh dunia berubah menjadi shibata saat aku menemukannya Ini adalah cerita shibata diceritakan oleh shibata sebuah cerita yang saat ini sedang diputar di bioskop terdekat","Drama, Horror, Shounen",IWAMURO Katsuya,-,7.0,https://westmanga.fun/wp-content/uploads/2023/06/SHIBATARIAN-200x300.jpg,-
Shigoto Kaeri Dokushin no Bijin Doushi ni Tanomarete,"On My Way Home from Work, My Beautiful Single Boss Asked Me to Do Something for Her",Manga,di jalan pulang kerja bosku yang cantik memintaku untuk melakukan sesuatu untuknya,"Comedy, Mature, Romance, Slice of Life","Nozomi Kota, Shino, Tonnosuke",-,7.0,https://westmanga.fun/wp-content/uploads/2023/09/Shigoto-Kaer-211x300.jpg,-
Shiguresan Wants To Shine,,Manga,Di zaman modern ini sepertinya dunia hanya membutuhkan orangorang ekstrovert Mereka menyenangkan mudah bergaul bijaksana dan pada dasarnya manusia tingkat atas Tapi Yoshida tidak seperti itu bagaimana jika dia seorang introvert yang putus asa bagaimana jika dia selalu duduk sendirian di sudut kelas Shigure teman sekelasnya yang berada di posisi yang sama Dia dengan berani menyatakan dia akan menjadi seorang ekstrovert dan dia menantang Yoshida untuk melakukan hal yang sama lihatlah dua siswa SMA ini mencoba merasakan masa muda mereka selagi mereka masih bisa,"Comedy, Romance, School life, Seinen, Slice of Life",Kanata Oohama,-,7.5,https://westmanga.fun/wp-content/uploads/2021/06/Shigure-san-221x300.jpg,-
Shiikuinsan wa Isekai de Doubutsuen Tsukuritainode Monsutaa wo Tenazukeru,"The Keeper Wants to Build a Zoo in Another World, so He Tames Monsters, 飼育員さんは異世界で動物園造りたいのでモンスターを手懐ける",Manga,Bercerita tentang seseorang yang ingin mengumpulkan monster dan membuat kebun binatang di dunia lain,"Adventure, Comedy, Drama, Fantasy, Mystery, Shounen, Slice of Life",KAWASAKI Meidai,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610788820-2807-index.jpg,-
Shijou Saikyou no Daimaou Murabito A ni Tensei suru,,Manga,Menjadi biasabiasa saja merupakan sebuah skenario paling mujarabBagi sosok terkuat sepanjang masa Raja Iblis Varvatos menganggap kehidupan itu adalah hal yang sepele Ketika dia membulatkan tekadnya untuk bereinkarnasi ia pun mengatur agar kekuatan sihirnya setara dengan orang biasa Tapi satu hal meleset dari prediksinya dia tak menyangka kalau orangorang di dunia modern itu sangatlah lemah sehingga membuatnya lagilagi menjadi sosok terkuat Terlahir dengan nama Ard dia begitu dikerumuni banyak wanita dibujukbujuk oleh keluarga kerajaan untuk menjadi raja dan diburu oleh mantan anak buahnya sendiri Tapi yang pasti tekad Ard takkan buyar dia tidak akan menyerah sebelum tujuannya tercapai,"Comedy, Fantasy, Harem, Seinen, Slice of Life",-,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610774320-6190-1584792155-i308648.jpg,-
Shijou Saikyou no Mahou Kenshi F Rank Boukensha ni Tensei Suru Kensei to Matei 2 Tsu no Zense omotta Otoko no Eiyuutan,"The Strongest Magical Swordsman Ever Reborn as an F-Rank Adventurer., 史上最強の魔法剣士、Fランク冒険者に転生する",Manga,Aizawa Yuri telah bereinkarnasi sebanyak 2x dan ia telah lelah menjadi penguasa ini dan itu Dengan skill miliknya memungkinkan ia mendapatkan artefak reinkarnasi dan ia memulai kesehariannya di dunia barunya,"Action, Adventure, Fantasy, Isekai, Magic, Monsters, Reincarnation, Tragedy",Kankitsu Yusura,-,6.58,https://westmanga.fun/wp-content/uploads/2021/01/1610745148-3948-The-Strongest-Magical-Swordsman-Ever-Reborn-as-an-F-Rank-Adventurer-209x300.jpg,-
Shijou Saikyou Orcsan no Tanoshii Tanetsuke Harem Zukuri,"The fun life of the most powerful orc in history, creating a harem in an alternative world., 史上最強オークさんの楽しい種付けハーレムづくり",Manga,Protagonis kita Oruku adalah anak dari seorang kesatria wanita dan orc Karena ia lebih menyerupai ibunya dia dikasari dan dibuli oleh para orc di desanya Setelah bertemu dengan seorang elf cantik dan gadis demihuman lain dan ditolak karena garis keturunannya kekuatan terpendamnya bangkit dan berencana untuk menjadi petarung terkuat dalam sejarah demi membuat sebuah harem penuh dengan wanita cantik,"Adventure, Comedy, Demons, Drama, Fantasy, Harem, Isekai, Magic, Shounen",MIWABE Sakura,TSUKIYO Rui,6.66,https://westmanga.fun/wp-content/uploads/2017/10/Shijou-Saikyou-Orc-san-No-Tanoshii-T-212x300.jpeg,?
Shikabane Ze,シカバネーゼ,Manga,"Hinata Asagiri seorang freeter menjalani hidup yang penuh dengan melarikan diri karena trauma masa lalu dan perasaan rendah diri terhadap orang lain Untuk mengakhiri kehidupannya yang menyedihkan Hinata akhirnya memutuskan untuk bergabung dalam aksi bunuh diri massal Namun setelah kematiannya yang menunggunya bukanlah kematiannya yang tenang melainkan sebuah permainan survival yang kejam dan tidak adil di mana ia akan menderita selamanya jika gagal
Synopsis by  Fami","Drama, Horror, Thriller",Jon YAKITORY Kantetsu,-,7.0,https://westmanga.fun/wp-content/uploads/2023/05/Shikabane-–-Ze.jpg,-
Shikabane Gatana,"Corpse Sword, 屍刀, しかばね がたな",Manga,Manga battle action berpusat pada Tsuranuki Tsutsuki seorang siswa sekolah menengah yang menjalani kehidupan yang bahagia meskipun dalam keadaan keluarga yang sedikit aneh Tapi ketika terjadi bencana besar makhluk aneh seperti zombie menculik adik perempuannya Untuk menemukan keberadaan adik perempuannya Tsutsuki pergi ke Tokyo yang dipenuhi monster dan bertemu dengan seorang gadis sekolah menengah yang memegang pedang misterius,"Action, Adventure, Horror, Psychological, Shounen, Supernatural, Tragedy",Segawa Hajime,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610791442-3161-51434-201x300.jpg,-
Shikanoko Nokonoko Koshitantan,"My Deer Friend Nokotan, しかのこのこのここしたんたん",Manga,"Tidak ada yang tahu bahwa Torako dulunya adalah seorang anak nakal Semua teman sekelasnya hanya mengenalnya sebagai murid yang sempurna Namun semuanya berubah ketika Nokotan siswa pindahan yang memiliki tanduk memasuki kehidupannya Tanduk bukanlah satusatunya hal yang aneh dari Nokotan Hidung rusa miliknya dapat mengendus rahasia masa lalu Torako Baik di sekolah maupun di kebun binatang kekacauan selalu mengikuti setiap langkah gadis bermata rusa betina ini Torako punya banyak pertanyaan Apakah Nokotan seekor rusa seorang gadis atau sesuatu di antara keduanya
Intinya kisah keseharian rusa tolol dan mantan preman","Comedy, School life, Shounen",Oshioshio,-,7.8,https://westmanga.fun/wp-content/uploads/2024/06/Shikanoko-Nokonoko-Koshitantan.jpg,-
Shikisaki Shimai Wa Abakaretai,四季崎姉妹はあばかれたい,Manga,Yamada Tarou adalah seorang detektif terkenal yang sudah banyak memecahkan kasuskasus sulit pada suatu hari dalam perjalanannya menuju kantor tempat ia bekerja dia mengalami suatu insiden kecelakaan yang membuat nyawanya melayang namun alangkah terkejutnya dia saat sudah berada dalam tubuh seorang bocah 14 tahun bernama Shikisaki Tsukushi Bocah itu memiliki 3 orang saudara perempuan cantik yang ternyata menyimpan rahasia besar di balik suatu kasus pembunuhan Akankah Yamada yang berada dalam tubuh Bocah itu dapat mengungkap kebenarannya,"Comedy, Ecchi, Mystery, Seinen, Supernatural, Thriller",ASAKURA Ryousuke,-,7.0,https://westmanga.fun/wp-content/uploads/2021/12/Shikisaki-Shimai-Wa-Abakaretai-213x300.jpg,-
Shikkaku kara Hajimeru Nariagari Madou Shidou,"The Upcoming Magician's Road That Started from Disqualification, 失格から始める成り上がり魔導師道!",Manga,Izinkan aku bercerita tentang Arcs Reytheft putra sulung tuan tanah feodal yang memalukan Karena dia lemah dia ditinggalkan Jadi dia berusaha menjadi yang terkuat Jadi Arcs dulunya adalah orang Jepang dan dikirim ke dunia ini begitu dia meninggal Ayahnya ingin agar Arc mewarisi negerinya Tetapi dalam hal sihir dia didiskualifikasi Latar belakangnya sudah ditentukan dan tujuan Arc semakin dekat Kembalilah ke orangorang yang mengejek skill lemahnya Apakah dengan pelatihan atau menipu Bagian itu tidak jelas Tapi siapa yang peduli Sudah waktunya untuk beberapa sensasi memasukkan diri,"Action, Drama, Fantasy",HITSUJI Gamei,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610793629-2566--211x300.jpg,-
Shikkaku Mon no Saikyou Kenja,"Shikkaku Mon no Saikyou Kenja, 失格紋の最強賢者",Manga,Di dunia tertentu ada seseorang yang unggul dalam pertempuran sihir orang memanggilnya Sage Mencari seni tempur terkuat dia mengabdikan dirinya untuk meneliti setiap seni sihir dan tempur yang ada Dan kesimpulan yang ia dapatkan saat itu sangat kejam Tubuhku tidak cocok untuk pertarungan sihir Namun dia tidak menyerah Dia menyegel jiwanya sendiri dengan seni sihir dan terlahir kembali di masa depan yang jauh Dan teori sihir di dunia yang benarbenar berubah dia ada tingkat yang luar biasa rendah,"Action, Adventure, Comedy, Fantasy, Harem, Historical, Isekai, Magic, Reincarnation, Romance, School life, Shounen","Shinkou Shotou, Hyoukou (Friendly Land), Kanshou (Friendly Land)",-,8.8,https://westmanga.fun/wp-content/uploads/2021/01/1610720354-3686-The-Strongest-Sage-with-the-Weakest-Crest-211x300.jpg,-
Shikkoku tsukai no saikyo yusha nakama zenin ni uragira retanode saikyo no mamono,"he Brave Jet Black Wizard: I Got Betrayed By My Comrades So I United With The Ultimate Monster, 漆黒使いの最強勇者　〜仲間全員に裏切られたので最強の魔物と組みます〜",Manga,"Umm malas tadinya gw bikin sinop selalu di maki jones mulu 
maybe merka ngiri ama mimin tamvan ini yak 3
MC kita kali ini dia adalah seorang dark hero terkuat dari 16 hero yang ada didunia itu namun hero2 lain ngiri pada MC karna kuat dan sangat di hormati ama orang nah di sini para hero lain menyusun rncana agar bisa menyingkirkan sang MC kita bahkan 3 herone yang sangat MC percayai ber khianat sama MC kita dari situh sang MC kita","Action, Adventure, Comedy, Drama, Fantasy, Magic, Romance","Seto Megur, John Dee, Yuri Kimura",-,7.1,https://westmanga.fun/wp-content/uploads/2019/04/uijkfyujit6.jpg,-
Shimazaki Nana atto Oshigoto Bosyutyu,"Nana Shimazaki@Looking for Work, Shimazaki Nana@Oshigoto Boshuuchuu, 島崎奈々＠お仕事募集中",Manga,Nana Shimazaki adalah seorang Seniman Manga tetapi karyanya tidak laku Dia bangkrut bahkan tidak memiliki cukup uang untuk membayar AC Ketika semuanya tampak hilang dia akhirnya mendapat permintaan komisi tetapi ada sedikit perbedaan tentang pekerjaan ini INI VERSI SERIALISASI,"Comedy, Ecchi, Romance, Seinen",Akiba Ruiki,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610796954-8114-.jpg,-
Shimotsukisan wa Mob ga Suki,Shimotsuki-san Likes the Mob; 霜月さんはモブが好き,Manga,"Aku tidak yakin apa yang harus dilakukan
Biasanya dia tidak banyak bicara tapi dia selalu bicara saat dia di depanku
Dia hanya tersenyum padaku
Meskipun dia adalah tokoh utama dia jatuh cinta pada diriku seorang karakter mob
Ini adalah kisah komedi romantis tentang karakter mob yang membosankan","Comedy, Drama, Romance, School life, Slice of Life",Yagami Kagami,-,7.0,https://westmanga.fun/wp-content/uploads/2022/11/Shimotsuki-san-wa-Mob-ga-Suki-213x300.jpg,-
