title,alt_title,type,description,genre,author,artist,rate,image,released
Area D: Inou Ryouiki,AREA D 異能領域,Manga,"Kisah tindakan bertahan penjara diatur setelah kemunculan kekuatan khusus tibatiba di kantong kemanusiaan tertentu Untuk menangani apa yang disebut Diubah sebuah penjara pulau terpencil misterius bernama Area D dibangun
 

 Post Views 8","Action, Drama, Shounen, Super Power, Supernatural","Yang, Kyung-il (Art), Nanatsuki, Kyoichi (Story)",-,7.39,https://komikcast.cz/wp-content/uploads/2017/05/71sDPRt3wlL.jpg?w=225&q=50,"Mar 14, 2012"
Best Wedding,豪门第一盛婚,Manga,"Pengantin wanita adalah pencuri yang merupakan pemboros terbesar di kota Mobil sport kondominium mewah sebut saja seperti itu Bagaimana dia akan membalas suaminya yang menyelamatkan hidupnya 

 Post Views 5","Josei, Romance",Wen XiaoYao; You Lu Wen Hua,-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/21132fdas92jras-e1565635216596.jpg?w=225&q=50,2017
Senaka Gurashi,"Senaka Life, Senaka Gurashi",Manga,"Watami meguru memohon kepada Ibunya untuk pindah dan hidup mandiri Pada akhirnya ibunya menyutujuinya untuk menyewa sebuah kos kosan pada musim panas Tapi karena kesadisan ibunya itu ia membuat tembok dari kaca antara kamarnya dan kamar tetangganya mengakibatkan mereka tidak memiliki privasi lagi Jika hidup bersama orang lain tidaklah begitu menyeramkan akan tetapi tetangganya merupakan gadis cantik sebaya dengannya namanya kana Mereka langsung saja salah tingkah dan hal ini bukanlah hal yang diinginkan sama sekali oleh meguru

 Post Views 6","Comedy, Drama, Romance, Slice of Life","Kazama, Ayami (Story & Art)",-,7.38,https://komikcast.cz/wp-content/uploads/2018/10/120803.jpg?w=225&q=50,"Dec 24, 2010"
Rinna Keibu wa Iki ga dekinai,"Ms. Rinna's Lovesickness!, リンナ警部は呼吸〈いき〉ができない",Manga,"Saat pertama kali bertemu dengannya aku langsung terdiam bungkam Melihat wajah seriusnya menganalisi setiap hal sekecil apapun Bersikap tenang Dan sangat gentleman Saat mataku bertemu dengannya Matanya menyiratkan tawa yg langsung menghantam menusuk hatiku yg kecil agar berdegup lebih kencang Ku palingkan wajahku karena tak sanggup menatapnya Ku ejek dia karena malu memujinya Ku tutup pintu dan hanya memperlihatkan punggungku karena aku tidak ingin dia menganalisa setiap wajahku yg sudah merah padam
Rinna sang inspectur dari kepolisisan dan Matt sang detective swasta Inilah kisah cinta mereka berdua
 

 Post Views 9","Comedy, Romance, Shounen","Araragi, Ayune (Story & Art)",-,7.1,https://komikcast.cz/wp-content/uploads/2018/06/0001.jpg?w=225&q=50,"Oct 27, 2016"
Blast,블래스트,Manhwa,"Kael aka Ryu Shiho was a menace in his angelic form harassing other angels whenever he got the chance to Therefore the heavenly fathers decided to expel him to the human world hoping that his behaviour would improve But They guessed wrong His attitude didnt get any better at all and to top it off humans now call him Lucifer because of his evil deeds and his scary eyes If he ever wants to see the doors of heaven open up to him again he has to perform a hundred good deeds Will this task prove to be impossible

 Post Views 6","Action, Fantasy, Shounen","Lee, HaNa (Story), Park, KangHo (Art)",-,7.12,https://komikcast.cz/wp-content/uploads/2018/10/jfi2j390fjwaepf2.jpg?w=225&q=50,"Jul 25, 2007"
Ore ga Fujoshi de Aitsu ga Yuri-ota de,"オレが腐女子でアイツが百合オタで, I'm a Fujoshi and that guy's a Yuri-Otaku",Manga,"Sebuah Kisah Cinta Komedi Romantis Tentang Seorang Gadis Fujoshi Yang Bertemu Dengan Seorang Cowo Otaku Pecinta Yuri Untuk Beberapa Alasan Mereka Di Kutuk Oleh Hantu Gentayangan Ketua Club Manga Dan Bertukar Tubuh

 Post Views 8","Comedy, Gender Bender, Romance, Seinen, Supernatural",Ajiichi (Story & Art),-,7.57,https://komikcast.cz/wp-content/uploads/2018/04/0004.jpg?w=225&q=50,2017
Mushoku Tensei: Roxy is Serious,無職転生 ~ロキシーだって本気です~,Manga,"Spin off dari Mushoku Tensei menceritakan kisah dari perjalanan hidup dari sang guru dan istri kedua masa depan Rudi yaitu si Roxy

 Post Views 11","Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Isekai","Rifujin Na Magonote, Iwami Shouko",-,7.5,https://komikcast.cz/wp-content/uploads/2018/10/fhq28390jfadofa-e1566794802334.jpg?w=225&q=50,2018
Minarai Witch,Witch in Training,,"Musim Semi tiba si Penyihir koharu yang beranjak 13 tahun memulai petualangannya

 Post Views 7","Comedy, One-Shot, Shounen, Slice of Life, Supernatural","Yamamoto, Souichirou (Story & Art)",-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/321esfddfdnmm.jpg?w=225&q=50,"Oct 12, 2016"
Urushiha Sarara wa Koi nado Shinai!,"漆葉さららは恋などしないっ , Sarara Urushiha Isn't Into Romance",Manga,"Cerita yang berfokus pada kisah cinta tentang orang yang tidak bisa jujur dengan perasaan mereka sendiri




 Post Views 5","Romance, School, Seinen, Slice of Life",Puyo (Story & Art),-,7.0,https://komikcast.cz/wp-content/uploads/2018/05/Urushiha-Sarara-wa-Koi-nado-Shinai-Bahasa-Indonesia-333x500.jpg?w=225&q=50,"Jan 4, 2018"
Tenkuu no Tobira,Legend Of Heaven's Door,Manga,"Reisama Kau kau masih hidup
Ah Anak dari Rui Lama tidak jumpa
Apa maksudnya ini Bukankah bukankah seharusnya kamu mati karena di racuni ketika merayakan kemenangan atas mengalahkan raja Iblis Diablo
Oh itu Karena untuk beberapa alasan Hanya aku yang selamat disana
Bohong Apa yang terjadi padamu Kenapa kamu membumi hanguskan kota Bukankah kamu adalah pahlawan yang sudah membawa kedamaian Apa maksudnya dari semua ini
Musuh di balik selimut Begitulah yang terjadi disini

 Post Views 5","Action, Comedy, Ecchi, Fantasy, Mature, Seinen, Supernatural",BAR-PEACHPIT (Story & Art),-,6.5,https://komikcast.cz/wp-content/uploads/2018/10/22747r2erifkafadf-e1566751595878.jpg?w=225&q=50,"Jun 09, 2011"
Koitsu Ore No Koto Suki Nanoka?!,Does She Like Me,Manga,"Sebuah ciptaan yang disebut sebagai pria mudah mengalami salah paham Hal itu berlaku untuk seorang anak smp yang polos Yokoyamakun seorang anak yang rajin melakukan tugasnya sebagai anggota dewan kesehatan
Kau sangat baik Terima kasih Orang yang mengatakan itu kepadanya adalah teman sekelasnya yaitu Nishinosan jadi Yokoyamakun akhirnya berpikir Bukankah dia hanya berperilaku baik kepadaku
jadi dia tidak bisa untuk tidak berharapApakah dia menyukaiku
Ini adalah permulaan dari kehidupan menyesatkan diantara khayalan Yokoyamakun dan Nishinosan yang tidak masuk akal

 Post Views 6","Comedy, Romance, School Life, Shounen",Arata Momose (Story & Art),-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/28499v2-e1605417227448.jpg?w=225&q=50,"Nov 10, 2017"
Orc ga Okashite Kurenai!,オークが犯してくれない！,Manga,"Sebuah cerita tentang seorang kesatria wanita dan usahanya untuk kehilangan keperawanannya untuk suaminya

 Post Views 14","Comedy, Ecchi, Fantasy, Martial Arts, Romance, Shounen",Kawanaka Yasushi (Author & Artist),-,6.7,https://komikcast.cz/wp-content/uploads/2018/10/Orc-ga-Okashite-Kurenai.jpg?w=225&q=50,2018
Nadeshiko Doremisora,"Nadeshiko DoReMiSoLa, 抚子DoReMiSoLa, なでしこドレミソラ",Manga,"Miya Nekoma membuat debut Sma yang berani dalam upaya untuk mengubah dirinya yang dulu sangat menjengkelkan Sebagai bagian dari perubahan dia memutuskan untuk bergabung dengan Klub Musik Ringan di sekolah tetapi dalam perjalanannya untuk mendaftar dia dicegat oleh pemain seruling shakuhachi yang energik Hiyo Takemi yang memperkenalkannya ke dunia Wagakki atau instrumen tradisional Jepang Setelah keduanya menghadiri konser dari salah satu band fusion tradisional  modern terkemuka di Jepang Miya menjadi terpikat dengan Tsugarushamisen tiga senar kecapi

 Post Views 7","Music, School Life, Slice of Life",Akino Miyabi,-,7.2,https://komikcast.cz/wp-content/uploads/2018/10/28917fdklsajflasflasfa23ra-e1567242866838.jpg?w=225&q=50,"Mar 24, 2016"
Jinmen,ジンメン,Manga,"Anak SMA Jinguu Masato selalu memiliki ketertarikan terhadap hewan Karena itu dia selalu mengunjungi kebun binatang dan bahkan datang untuk berteman dengan gajah yang bernama Hanayo Sekarang dia kembali mengunjungi kebun binatang untuk pertama kalinya dalam 7 tahun ini kebun binatang telah berubah nama menjadi Fuji Safari World tempat dimana pengunjung dapat lebih dekat dengan hewan
Tetapi kebun binatang telah berubah menjadi tempat yang sangat mengerikan Ketika Masato membawa teman lamanya Hitomi untuk mengunjungi kebun binatang mereka menemukan penjaga kebun binatang diserang oleh hewan Pada saat mereka menemukan pengurus Hanayo nakata mereka menyadari kebenaran kalau hewan yang sekarang memiliki wajah manusia Sekarang hewanhewan ini keluar untuk membalas dendam karena dieksperimen dengan kejam  dengan memakan manusia

 Post Views 8","Action, Horror, Mature, Sci-Fi","Katou, Takahiro (Story & Art)",-,6.7,https://komikcast.cz/wp-content/uploads/2018/10/lskajefioq3ura90wjs-e1567095802309.jpg?w=225&q=50,"Jul 13, 2016"
Mononote: Edo Shinobi Kagyou,もののて～江戸忍稼業～,Manga,"Jika dia meraih pedang dia terlihat seperti binatang yang penuh dengan pedang Selama Periode Edo ada desasdesus tentang monster tertentu yang disebut Mononote yang melintasi semua rute Nakasendou Okota seorang gadis yang bepergian bertemu Hitatsura anak lakilaki dengan tangan terbalik yang aneh Pekerjaan harian Ninja selama masa damai Temui dunia pekerjaan Edo ninja yang keras dan luar biasa
 

 Post Views 6","Action, Historical, Shounen, Supernatural","Miyajima, Reiji (Story & Art)",-,7.22,https://komikcast.cz/wp-content/uploads/2017/07/180-2-21.jpg?w=225&q=50,"Aug 10, 2016"
Kiryuin Kaya Chi o Suwareru dake no Kantan na Oshigoto,The Simple Job of Having Your Blood Sucked by Kiryuin Kaya,Manga,"Ini hanya pekerjaan mudah darahmu dihisap oleh Kaya Kiryuuin

 Post Views 13","Action, Ecchi, Fantasy, Harem, Mature, Romance, Shounen, Supernatural, Vampire",Amido Sanshoku (Story and Art),-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/3754-e1605416904218.jpg?w=225&q=50,"Dec 09, 2011"
Hachi Ichi,"Hachi Ichi, Eight Women One Man",Manga,"Shinichirou lebih suka menghabiskan hidupnya dengan bermain game di internet tapi dia adalah pewaris dari sebuah perusahaan Kakeknya menganggap gaya hidupnya saat ini tidak layak untuk menjadi ahli waris sehingga dia dipindah ke sebuah rumah dengan delapan gadis muda nan cantik Terlebih lagi dalam satu tahun dia harus memilih salah satu dari mereka sebagai istrinya Apa yang akan terjadi padanya sekarang
 

 Post Views 10","Comedy, Ecchi, Harem, Mature, Romance, Seinen","Saki, Kaori (Story & Art)",-,7.23,https://komikcast.cz/wp-content/uploads/2017/03/eab260a82d51b0a30164807e2c1d0b32897808269fac53cb6abacfd1.jpg?w=225&q=50,"Jun 11, 2012"
Tanaka the Wizard,Tanaka: Nenrei Equal Kanojo Inaireki no Mahoutsukai The Comic,Manga,"Tanakasan adalah seorang omom jelek yang mati karena suatu hal Tibatiba dewa menawarkan kepada tanaka untuk bereinkarnasi ke dunia lain dengan hidup mode supereasy
 
 

 Post Views 7","Action, Adventure, Comedy, Ecchi, Fantasy, Isekai, Mature, Seinen","Buncololi (Story), Tokita, Monta (Art)",-,7.21,https://komikcast.cz/wp-content/uploads/2018/05/00a.jpg?w=225&q=50,"Jul 28, 2016"
Gokiburi Buster,Cockroach Buster,Manga,"Sebuah pertarungan untuk menyelamatkan manusia dari serangan monster ganas yang berniat menghancurkan manusia dan dunia dan ini lah kisah kepahlawanan yang sungguh dramatis

 Post Views 5","Action, Comedy, One-Shot, Seinen","Murata, Yusuke (Art), ONE (Story)",-,7.29,https://komikcast.cz/wp-content/uploads/2018/10/gekiburibuster.jpg?w=225&q=50,"Mar 20, 2015"
Kanojo wa Otou-san,?,Manga,Post Views 5,"Comedy, Drama, Romance, Seinen, Supernatural",Kawada Taichi,-,7.2,https://komikcast.cz/wp-content/uploads/2018/10/28842v2-e1605412475142.jpg?w=225&q=50,"Aug 08, 2018"
Wandering Beyond,소요유,Manhwa,"DImulainya kisah seorang pemuda dalam era perang pertarungan dan intrik Kita berfokus pada cerita dari kehadirannya yang terkutuk dan bagaimana nasib berubah dengan drastis

 Post Views 6","Action, Adventure, Fantasy, Historical, Martial Arts, Supernatural, Tragedy, Webtoons",Kim Soon-tae,-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/27356fdaefr3wrfa.jpg?w=225&q=50,2018
Sweety,Sweety,Manhwa,"Bagaimana kamu membedakan antara cinta dari gadis lucu yang seperti adik perempuanmu dan cinta dari gadis terpanas namun unik di sekolah Inilah pertanyaan yang harus dipikirkan MyungHo saat kedua putrinya yang imut JiHae dan diva sekolahnya yang paling populer YuRi menjadikannya sebagai kekasih mereka Tentu saja dia peduli pada JiHae karena gadis malang itu sudah melewati begitu banyak untuk seseorang seusianya tapi tetap saja dia hanya anak kecil saja Lalu ada YuRi gadis impiannya  atau lebih tepatnya dia akan menjadi wanita penyihir voodoo yang hebat Oh dan ya itu juga akan membantu jika ayahnya bos gangster lokal tidak keluar untuk membunuhnya

 Post Views 8","Comedy, Romance, Shoujo","Park, Jae Sung (Story), Kim, Ju-Ri (Art)",-,7.1,https://komikcast.cz/wp-content/uploads/2017/11/4215.jpg?w=225&q=50,2006
Jimi Joshi x Osekkai Danshi,Jimi Joshi x Osekkai Danshi,Manga,"Menceritakan keseharian Ryuji bekerja di perusahaan manisan yang dimutasi ke bagian urusan umum dan bertemu Chikako Dimulailah keseharian mereka berdua yang penuh dengan
diterjemahkan oleh fanspage Secercah Kebahagiaan di Lini Masa

 Post Views 9","Comedy, Ecchi, Romance, Slice of Life",Nao Tamaki,-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/35292kdjnafasldf-e1565425766606.jpg?w=225&q=50,2018
Lin Fei Chronicles,林飞传,Manhua,"Pemakai Jiwa Lin Fei beruntung dan memperoleh batu Yun Yuan dan kitab suci Sun Gold Lin Fei melangkah ke medan perang roh dan setan dan membunuh puluhan ribu Dia secara bertahap mendapatkan warisan Raja Roh Kuno dan mencapai status Dewa Bela Diri Tertinggi


 Post Views 6","Action, Adventure, Comedy, Fantasy, Historical, Martial Arts, Shounen","I Eat Bread,Ranzai Studio",-,0.0,https://komikcast.cz/wp-content/uploads/2018/06/106102.jpg?w=225&q=50,2018
Grandblue Fantasy – Saenai Dancho no Sodatekata,The Training of a Muddle-headed Leader,Manga,"cerita sampingan dari Grandblue Fantasy

 Post Views 10","Fantasy, One-Shot, Shoujo Ai","BANDIT, Kawakami Shuuichi",-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/312fhgfhsaagranbd.jpg?w=225&q=50,2018
Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,"俺が好きなのは妹だけど妹じゃない, The One I Love is My Little Sister But She's Not a Little Sister",Manga,"Suzuka Nagamigadis berbakat dan ketua osis dia memenangkan reward atas novelnya yang tentang adik perempuan berkencan dengan kakaknya setelah berdiskusi dengan kakaknya dia menggunakan kakaknya sebagai penggantinya dan begitulah kisah tentang adik pro kakak noob

 Post Views 8","Comedy, Romance","Ebisu, Seiji (Story), Narita, Koh (Art)",-,7.3,https://komikcast.cz/wp-content/uploads/2018/10/oreagqeimouto.jpg?w=225&q=50,"Dec 09, 2017"
Tsubakuma!,うちのメイドがウザすぎる,Manga,"Misha gadis kecil lucu dan mungil yang selalu menutup diri semenjak kematian ibunya Ayahnya yg tidak memiliki waktu bermain untuknya memutuskan untuk mencari maid yang bisa menjadi teman bermainnya itu Tapi semua maid itu kabur karena Misha tidak mau ada seorangpun yg menggantikan ibunya Tapi kali ini Maidnya berbeda Maid yang memiliki 8 oppai siap menemani keseharian misha

 Post Views 10","Comedy, Ecchi, Shoujo Ai, Slice of Life","Nakamura, Kanko (Story & Art)",-,7.03,https://komikcast.cz/wp-content/uploads/2018/10/13888adfjakldfjalskf-e1567186947667.jpg?w=225&q=50,"Nov 30, 2013"
Husk Eden,ハスク・エディン husk of Eden (Japanese); 樂園之殼 (Chinese); Husk of Eden (English),Manga,"Eripha adalah satusatunya gadis di garnisun tentara Pemerintah Dunia yang melindungi kota Eldorado dari teroris Setelah ditempatkan di sana selama tiga bulan dia akhirnya menjadi seorang anak lelaki dalam pasukan yang sama Melka Dracea Tetapi serangan tibatiba dari para teroris dan pertemuan dekat dengan pemimpin mengubah situasi mereka secara drastis

 Post Views 4","Action, Josei, Mature, Mystery, Psychological, Tragedy","Kisaragi, Yoshinori (Story & Art)",-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/7986maskgmn234ktn2s-e1564538943323.jpg?w=225&q=50,"May 28, 2012"
Ato de Shimai Masu,あとで姉妹ます。,Manga,"Ada rahasia tentang adik Rumika Elementary Schoolgirl Artinya saudari yang sangat dicintainya ini sebenarnya adalah seorang malas tulang di sekitar rumah dan menarik dalam cosplay Sambil memasak membersihkan dan membantu tugastugas di rumah agar menjadi seperti saudari pekerja keras dan luar biasa ini Rumika memberinya segalanya Ini adalah bab pertama yang ditunggutunggu dari kehidupan seharihari di antara dua saudara perempuan yang biasabiasa saja dan penuh kasih sayang ini

 Post Views 5","Comedy, Shoujo Ai, Slice of Life",Meno (Story & Art),-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/30471skldfjskale3ad34-e1565633157157.jpg?w=225&q=50,2016
My Rival Is Behind You,"ライバルは君のうしろに, 恋敵は君のうしろに",Manga,"Asahi Rintarou adalah anak kelas 2 SMA yang memanggil Senpainya Shiori ke taman agar dia bisa menyatakan cintanya
Sesaat setelah dia sudah siap untuk menyampaikan perasaannya dia sadar jika mereka tidak sendirian di taman dan ada sesuatu di belakang mereka sepanjang waktu sesuatu itu adalah hantu menyeramkan yang juga jatuh cinta dengan Shiori Ini mungkin cerita cinta segitiga yang paling aneh yang pernah ada diantara seorang gadis cantik lakilaki yang bisa melihat hantu dan Hantu Yuri sang master pengganggu

 Post Views 13","Comedy, Romance, Shoujo Ai, Supernatural",Moto Shigemura (Story & Art),-,7.9,https://komikcast.cz/wp-content/uploads/2018/10/qS.8AnT0Knd.png?w=225&q=50,2018
Joshi Shougakusei Hajimemashita,女子小学生はじめました,Manga,"A 30yearold business man makes a wish to be a girl A chanting object runs toward him and the next thing he knows he has became a loli elementary school girl

 Post Views 9","Comedy, Ecchi, Gender Bender, Seinen, Supernatural","Gyuunyuu, Nomio (Story & Art)",-,6.89,https://komikcast.cz/wp-content/uploads/2018/10/8077lkdfjslkfj2fa-e1583497936510.jpg?w=225&q=50,"Jun 13, 2014"
Tate no Yūsha no to Aru 1-Nichi,A day in the life of the shield hero,Manga,"Sebuah spin off Manga genre komedi dari seri Tate no Yuusha no Nariagari Kebangkitan sang pahlawan berperisai yang digambar oleh Akagashi

 Post Views 7","Action, Comedy, Fantasy, Shounen","Aneko Yusagi (Author), Akagashi (Artist)",-,7.12,https://komikcast.cz/wp-content/uploads/2018/10/tate-no-yuusha-no-to-aru-1-nichi-29486.jpg?w=225&q=50,"Oct 03, 2018"
The Embarrassing Daily Life of Hazu-kun and Kashii-san,"羽津くんと香椎さんの恥ずかしい日常 , The Innocent Daily Life of a Shy Couple",Manga,"Manga 4 koma berkisah tentang sepasang kekasih dengan kehidupan sehari hari yang memalukan

 Post Views 9","4-Koma, Comedy, School Life, Slice of Life",kiba Ruiki,-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/21068-the_embarrassing_daily_life_of_hazukun_and_kashiisan.jpg?w=225&q=50,2017
Oneesan wa Joshi Shougakusei ni Kyoumi ga Arimasu.,お姉さんは女子小学生に興味があります。,Manga,"Kisah komedi tentang seorang guru pedofil  mengasuh anak bersama teman sekamarnya




 Post Views 5","Comedy, Slice of Life","Yuzuki, Ryouta (Story & Art)",-,7.46,https://komikcast.cz/wp-content/uploads/2018/05/C1.jpg?w=225&q=50,"Apr 21, 2017"
Change,Change,Manhwa,"Ingin menjadi lelaki terkuat di negaranya  tapi tersambar petir dan akhirnya berubah jadi perempuan  gimanakah cerita selanjutnya 

 Post Views 18","Action, Drama, Gender Bender, Webtoons",JINONE,-,8.9,https://komikcast.cz/wp-content/uploads/2018/10/23093djasfklajskldf-e1567273363831.jpg?w=225&q=50,2017
Isekai Shoukan-sareta ga Kyousei Soukan-sareta Ore ha Shikatanaku Yaseru Koto Ni Shita,"I was summoned to another world, but I was forced to return home, so I decided to lose some weight",Manga,"Haruhiko berusia 32 tahun Suatu malam dia ditabrak bus dan menemukan dirinya dipanggil ke dunia baru Namun karena keterbatasan berat sistem pemanggilan menghasilkan kesalahan dan dia dikirim kembali ke rumah Seorang putri dari dunia lain secara tidak sengaja kembali bersamanya Untuk mengembalikannya ke dunianya dia harus menurunkan berat badan

 Post Views 7","Adventure, Comedy, Fantasy, Isekai, Romance, Seinen","Ikuya Daikokudou(Author), Ame Shigure (Art)",-,7.0,https://komikcast.cz/wp-content/uploads/2018/10/30686v1-e1605410642388.jpg?w=225&q=50,"Aug 15, 2018"
Maria Sensei wa Imouto Gachizei!,Maria-sensei is a Dilligent Little Sister,Manga,"Manga baru dari author Yakumosan wa Edzuke ga Shitai
Kisah ROMCOM dari guru dan muridnya

 Post Views 8","Romance, School Life",Satomi U (Story and Art),-,8.38,https://komikcast.cz/wp-content/uploads/2018/10/30410fljkasltiu3209ruawf-e1567095918115.jpg?w=225&q=50,"Sep 08, 2018"
Yureka,iD_eNTITY,Manhwa,"Kisah petualangan tiga sekawan di dunia maya Lotto Boremir dan Adol
Mereka berkumpul dan saling membantu dalam permainan Lost Saga

 Post Views 6","Action, Adventure, Fantasy, Game","Yun, Keong Kim (Story), Son, Hee-Joon (Art), Kim, Youn-Kyung (Art)",-,8.0,https://komikcast.cz/wp-content/uploads/2018/10/fjsdfkljaslkfjasl.jpg?w=225&q=50,2000
Dear Future You,미래의 너에게,Manhwa,"Bagaimana jika Kamu bisa melihat pacar masa depanmu yang bahkan tidak kamu kenal 
Kisah romantis seorang gadis yang bisa melihat masa depan

 Post Views 7","Fantasy, Romance, Supernatural, Webtoons","Jegyeong, Jeong Eun",-,7.0,https://komikcast.cz/wp-content/uploads/2018/09/29789dfajslkjadf-e1567273984389.jpg?w=225&q=50,2017
Tsuki Tsuki!,つきツキ！,Manga,"Suatu hari Shinobu bangun hanya untuk menemukan seorang gadis pirang telanjang tidur di sampingnya Dia tidak memiliki memori apa pun darinya Siapa dia Kenapa dia di tempat tidurnya Kenapa dia telanjang Lebih buruk lagi saudara perempuannya datang dan melihat mereka Apa yang akan terjadi sekarang

 Post Views 5","Comedy, Ecchi, Romance, Seinen, Supernatural","Gotou, Yuujin (Story), Shibamine, Takashi (Art)",-,7.33,https://komikcast.cz/wp-content/uploads/2018/09/775dajfklajdfkla-e1567187082227.jpg?w=225&q=50,"Jun 27, 2011"
Claymore,CLAYMORE [クレイモア],Manga,"Dalam dunia di mana monster yang disebut Yoma memangsa manusia dan hidup di antara mereka dengan menyamar satusatunya harapan umat manusia adalah generasi baru prajurit yang dikenal sebagai Claymores Setengah manusia setengah monster pembunuh bermata perak ini memiliki kekuatan supernatural tapi dikutuk untuk melawan penyakit mereka atau kehilangan kemanusiaan mereka sepenuhnya

 Post Views 7","Action, Adventure, Fantasy, Horror, Shounen","Yagi, Norihiro (Story & Art)",-,8.0,https://komikcast.cz/wp-content/uploads/2018/09/303fjdaslkfj32rladf-e1567243281194.jpg?w=225&q=50,"May 06, 2001"
Chrono Magia Toki no Shoukanshi to Shiraha no Hanayome,クロノマギア 時の召喚者と白刃の花嫁,Manga,"Mengisahkan seorang anak lelaki bodoh namun suka menolong banyak orang ia tibatiba mendapatkan sebuah kiriman kartu sihir pada saat kelulusan sekolah smp nya dan kehidupannya pun berubah

 Post Views 6","Action, Fantasy, Romance, School",Dosei Fujiko,-,7.7,https://komikcast.cz/wp-content/uploads/2018/09/26049dlasjkfp2ads-e1567273575204.jpg?w=225&q=50,2018
Fairy Tail the Movie: Priestess of The Phoenix,Fairy Tail the Movie: Priestess of The Phoenix - The Sunrise,Manga,"Prolog Dari Movienya perkenalan eclair dan sahabatnya momon

 Post Views 6","Fantasy, Magic, One-Shot, Shounen","Mashima, Hiro (Story & Art)",-,7.12,https://komikcast.cz/wp-content/uploads/2018/09/23433kdsamfasdf-e1565023146204.jpg?w=225&q=50,"Aug 18, 2012"
Honkai Impact 3rd – Anti-Entropy Invasion,崩坏3rd - 逆熵入侵篇,Manga,"Cerita berlangsung setelah misteri Stigmata Himeko yang terluka parah di Chiyou hidupnya dalam kondisi kritis Kesal karena dia merasa dirinya terlalu lemah dan tidak mampu melindungi orangorang penting yang ada di sampingnya Kiana berpartisipasi dalam pelatihan keras yang dirancang oleh Theresa untuk menjadi lebih kuat Tetapi Pada saat yang sama AntiEntropi mulai menyerang Sekolah St Freya
Timeline Direct Sequel of Book 1003 bab ini adalah arc terpanjang di semua bab

 Post Views 4","Action, Drama, Fantasy, Mecha, Shoujo Ai",MiHoYo (Story & Art),-,7.0,https://komikcast.cz/wp-content/uploads/2018/09/f02q34hjfipasekf-e1566839088501.jpg?w=225&q=50,2017
Ultimate!! Hentai Kamen,Ultimate!! Perverted Mask,Manga,"Kyosuke Shikijo adalah siswa SMA terampil dalam Kenpo tapi sedikit tidak kompeten dengan gadisgadis ke titik bahwa interaksi dengan mereka membuatnya masuk ke dalam situasi yang menyakitkan Suatu hari ia menyelamatkan seorang gadis bernama Aiko Himeno dari gangguan preman dia langsung jatuh hati Ketika ia disandera oleh sekelompok penjahat sebagian dari perampokan bank Kyosuke terpaksa menyamar untuk menyelamatkan dirinya tanpa di ketahui oleh penjahat setelah insiden sebelumnya di mana ia mengungkapkan dirinya pada megafon
Tapi ketika ia sengaja menempatkan sepasang celana di wajahnya bukannya topeng normal ia mengalami transformasi karena genetika menyimpang dari ibunya pekerja S  M ia mampu membangkitkan 100 potensi laten penuh tubuhnya Kyosuke sekarang diri nya menjadi sebagai Hentai Kamen menggunakan kekuatan dan penyimpangannya untuk mengalahkan para penjahat dan menyelamatkan Aiko Namun masalahnya baru di mulai 

 Post Views 5","Action, Comedy, Ecchi, Romance, School Life, Shounen","Ando, Keishuu (Story & Art)",-,7.7,https://komikcast.cz/wp-content/uploads/2018/09/1968dasldghld-e1564940676937.jpg?w=225&q=50,"Sep 22, 1992"
Chouchou Koi,Shushu Koi,Manga,"Shiori Michishige selalu bermimpi tentang bertemu dengan kekasih yang ditakdirkan Selama liburan musim semi sebelum tahun pertamanya di SMA Shiori mulai berkencan dengan Itsuki Karusawa Meskipun dia awalnya berpikir dia akhirnya bertemu jodoh ditakdirkan ternyata si Itsuki menipu pada Shiori dan keduanya putus dan Si Shiori pun akhir mencoba balas dendam apalagi ternyata mereka sekelas

 Post Views 4","Comedy, Romance, School, Shoujo","Iwa, Chika (Story & Art)",-,6.79,https://komikcast.cz/wp-content/uploads/2018/09/20057dfjaklfjaklsdfja-e1567273549417.jpg?w=225&q=50,"Aug 20, 2016"
My Phoenix’s on Top,吾凰在上,Manhua,"Gadis malang dari zaman modern pergi ke dunia lain tibatiba menerima kekuatan yang luar biasa dan memenangkan hati dari putra mahkota empat negara semua cara dilakukan untuk menjadi kaisar penguasa harem

 Post Views 10","Fantasy, Historical, Romance, Shoujo",Ao Xiao Ze,-,7.0,https://komikcast.cz/wp-content/uploads/2018/09/jfasdklfjaslkfj3.jpg?w=225&q=50,2018
